ID_AS;Chr_AS;Pos_init_AS;Pos_end_AS;Strand_AS;Name_As;Name_Sense;Chr_Sense;Pos_init_Sense;Pos_end_Sense;Strand_Sense;Id_Sense
ENSG00000267191;19;43901866;43927767;1;ZNF45-AS1;ZNF45;19;43912624;43935282;-1;ENSG00000124459
ENSG00000269054;19;58362569;58367620;1;ZNF497-AS1;ZNF497;19;58354357;58362848;-1;ENSG00000174586
ENSG00000225877;19;42821774;42826878;1;PSG8-AS1;PSG8;19;42752686;42855691;-1;ENSG00000124467
ENSG00000260448;16;25085168;25111555;-1;LCMT1-AS1;LCMT1;16;25111731;25178231;1;ENSG00000205629
ENSG00000267265;19;55006193;55048086;1;GP6-AS1;GP6;19;55013705;55038264;-1;ENSG00000088053
ENSG00000267858;19;58559125;58574797;1;MZF1-AS1;MZF1;19;58561931;58573575;-1;ENSG00000099326
ENSG00000245598;19;46660364;46678991;1;DACT3-AS1;DACT3;19;46647551;46661182;-1;ENSG00000197380
ENSG00000233527;19;36573070;36594712;1;ZNF529-AS1;ZNF529;19;36534774;36605276;-1;ENSG00000186020
ENSG00000236144;19;35540738;35546029;-1;TMEM147-AS1;TMEM147;19;35545600;35547526;1;ENSG00000105677
ENSG00000213904;19;42397114;42652355;1;LIPE-AS1;LIPE;19;42401514;42427388;-1;ENSG00000079435
ENSG00000269386;19;8374372;8390685;-1;RAB11B-AS1;RAB11B;19;8389981;8404434;1;ENSG00000185236
ENSG00000269235;19;51949122;51981367;1;ZNF350-AS1;ZNF350;19;51964340;51986856;-1;ENSG00000256683
ENSG00000266916;19;37497159;37507122;-1;ZNF793-AS1;ZNF793;19;37506939;37548762;1;ENSG00000188227
ENSG00000267751;19;562360;572228;-1;BSG-AS1;BSG;19;571277;583494;1;ENSG00000172270
ENSG00000269834;19;52388842;52397791;-1;ZNF528-AS1;ZNF528;19;52397849;52418412;1;ENSG00000167555
ENSG00000166770;19;56477250;56504362;1;ZNF667-AS1;ZNF667;19;56439325;56478065;-1;ENSG00000198046
ENSG00000189223;2;113211421;113276581;1;PAX8-AS1;PAX8;2;113215997;113278921;-1;ENSG00000125618
ENSG00000257551;1;220832763;220880140;-1;HLX-AS1;HLX;1;220879431;220885059;1;ENSG00000136630
ENSG00000226696;19;54444807;54449430;-1;LENG8-AS1;LENG8;19;54448887;54462016;1;ENSG00000167615
ENSG00000227811;1;111739579;111747798;1;INKA2-AS1;INKA2;1;111680630;111755824;-1;ENSG00000197852
ENSG00000237556;1;111909336;111910931;1;KCND3-AS1;KCND3;1;111770662;111989668;-1;ENSG00000171385
ENSG00000224730;19;54635722;54638892;-1;LILRB1-AS1;LILRB1;19;54617158;54638022;1;ENSG00000104972
ENSG00000228548;1;226668897;226676345;1;ITPKB-AS1;ITPKB;1;226631690;226739323;-1;ENSG00000143772
ENSG00000239641;3;142654784;142656745;-1;PLS1-AS1;PLS1;3;142596393;142713664;1;ENSG00000120756
ENSG00000224087;2;130107684;130109741;1;POTEF-AS1;POTEF;2;130073535;130129222;-1;ENSG00000196604
ENSG00000228917;1;161084465;161087571;1;NECTIN4-AS1;NECTIN4;1;161070998;161089558;-1;ENSG00000143217
ENSG00000228956;3;18445024;18923280;1;SATB1-AS1;SATB1;3;18345377;18445588;-1;ENSG00000182568
ENSG00000197291;17;42753914;42761257;-1;RAMP2-AS1;RAMP2;17;42758447;42763041;1;ENSG00000131477
ENSG00000228013;1;154402328;154406564;-1;IL6R-AS1;IL6R;1;154405193;154469450;1;ENSG00000160712
ENSG00000232455;3;45483974;45509545;-1;LARS2-AS1;LARS2;3;45388561;45554726;1;ENSG00000011376
ENSG00000226510;19;35667948;35673304;-1;UPK1A-AS1;UPK1A;19;35666517;35678481;1;ENSG00000105668
ENSG00000226312;2;201140278;201157823;-1;CFLAR-AS1;CFLAR;2;201116154;201176687;1;ENSG00000003402
ENSG00000261744;16;88512960;88531053;-1;ZFPM1-AS1;ZFPM1;16;88453280;88537031;1;ENSG00000179588
ENSG00000232788;2;172464262;172466022;-1;ITGA6-AS1;ITGA6;2;172427354;172506459;1;ENSG00000091409
ENSG00000254966;11;18706537;18740568;1;IGSF22-AS1;IGSF22;11;18704312;18726230;-1;ENSG00000179057
ENSG00000260630;16;88663298;88687282;1;SNAI3-AS1;SNAI3;16;88677688;88686507;-1;ENSG00000185669
ENSG00000254451;12;75234740;75298508;1;CAPS2-AS1;CAPS2;12;75275979;75390928;-1;ENSG00000180881
ENSG00000232504;2;85889151;85891136;1;ST3GAL5-AS1;ST3GAL5;2;85837120;85905199;-1;ENSG00000115525
ENSG00000259954;16;27447669;27453393;-1;IL21R-AS1;IL21R;16;27402174;27452042;1;ENSG00000103522
ENSG00000244286;3;124781155;124787757;1;ITGB5-AS1;ITGB5;3;124761948;124901418;-1;ENSG00000082781
ENSG00000235830;3;9249742;9257507;1;SRGAP3-AS4;SRGAP3;3;8980591;9363053;-1;ENSG00000196220
ENSG00000235361;17;1181893;1185086;1;ABR-AS1;ABR;17;1003519;1229738;-1;ENSG00000159842
ENSG00000231163;1;33868953;33893726;1;CSMD2-AS1;CSMD2;1;33513998;34165842;-1;ENSG00000121904
ENSG00000263873;11;119417951;119419114;1;THY1-AS1;THY1;11;119415476;119424985;-1;ENSG00000154096
ENSG00000230005;1;227743831;227747191;-1;SNAP47-AS1;SNAP47;1;227728200;227781826;1;ENSG00000143740
ENSG00000223923;2;217978707;217993747;1;TNS1-AS1;TNS1;2;217799588;218033982;-1;ENSG00000079308
ENSG00000253559;2;189762704;189765556;1;OSGEPL1-AS1;OSGEPL1;2;189746660;189763227;-1;ENSG00000128694
ENSG00000226806;2;135820191;135823087;1;LCT-AS1;LCT;2;135787850;135837184;-1;ENSG00000115850
ENSG00000269939;11;83185521;83187036;-1;PCF11-AS1;PCF11;11;83156988;83187451;1;ENSG00000165494
ENSG00000198711;1;54236440;54239063;1;SSBP3-AS1;SSBP3;1;54225433;54413479;-1;ENSG00000157216
ENSG00000229780;1;154553609;154555017;1;UBE2Q1-AS1;UBE2Q1;1;154548577;154559028;-1;ENSG00000160714
ENSG00000228237;1;46674036;46692098;1;EFCAB14-AS1;EFCAB14;1;46674659;46719146;-1;ENSG00000159658
ENSG00000251179;17;50281577;50287855;-1;TMEM92-AS1;TMEM92;17;50271406;50281485;1;ENSG00000167105
ENSG00000255850;12;63804739;63822156;-1;RXYLT1-AS1;RXYLT1;12;63779833;63809792;1;ENSG00000118600
ENSG00000226416;11;1983237;1989964;-1;MRPL23-AS1;MRPL23;11;1947278;1984522;1;ENSG00000214026
ENSG00000250073;11;124759129;124766119;1;ESAM-AS1;ESAM;11;124752583;124762290;-1;ENSG00000149564
ENSG00000267750;17;44299574;44315315;-1;RUNDC3A-AS1;RUNDC3A;17;44308413;44318670;1;ENSG00000108309
ENSG00000183242;11;32435518;32500632;1;WT1-AS;WT1;11;32387775;32435564;-1;ENSG00000184937
ENSG00000177112;11;10541258;10599939;1;IRAG1-AS1;IRAG1;11;10573091;10693988;-1;ENSG00000072952
ENSG00000254453;11;20043767;20049458;-1;NAV2-AS2;NAV2;11;19350724;20121601;1;ENSG00000166833
ENSG00000247675;11;46846410;46874421;1;LRP4-AS1;LRP4;11;46856717;46918642;-1;ENSG00000134569
ENSG00000247271;11;10858179;10908972;1;ZBED5-AS1;ZBED5;11;10812074;10858796;-1;ENSG00000236287
ENSG00000254489;11;30584118;30632583;1;MPPED2-AS1;MPPED2;11;30384493;30586872;-1;ENSG00000066382
ENSG00000229431;1;43385113;43389155;1;MED8-AS1;MED8;1;43383917;43389808;-1;ENSG00000159479
ENSG00000278768;11;117288453;117293578;1;BACE1-AS;BACE1;11;117285232;117316259;-1;ENSG00000186318
ENSG00000206417;3;129315392;129326225;1;H1-10-AS1;H1-10;3;129314771;129316286;-1;ENSG00000184897
ENSG00000272068;1;156637783;156641004;-1;BCAN-AS1;BCAN;1;156641390;156659532;1;ENSG00000132692
ENSG00000231560;12;9948137;9953336;-1;CLEC12A-AS1;CLEC12A;12;9951316;9995694;1;ENSG00000172322
ENSG00000261664;1;51329654;51335324;1;TTC39A-AS1;TTC39A;1;51287258;51345116;-1;ENSG00000085831
ENSG00000254879;11;48014406;48015855;-1;PTPRJ-AS1;PTPRJ;11;47980559;48170839;1;ENSG00000149177
ENSG00000205231;1;1173056;1179555;-1;TTLL10-AS1;TTLL10;1;1173880;1197936;1;ENSG00000162571
ENSG00000255867;12;31589923;31615666;1;DENND5B-AS1;DENND5B;12;31382226;31591136;-1;ENSG00000170456
ENSG00000263586;17;74970704;74975728;1;HID1-AS1;HID1;17;74950742;74973166;-1;ENSG00000167861
ENSG00000264672;17;58519837;58557799;1;SEPTIN4-AS1;SEPTIN4;17;58520250;58544368;-1;ENSG00000108387
ENSG00000244203;3;71289769;71305853;1;FOXP1-AS1;FOXP1;3;70954693;71583978;-1;ENSG00000114861
ENSG00000241211;3;159765387;159768612;-1;IQCJ-SCHIP1-AS1;IQCJ-SCHIP1;3;158962235;159897629;1;ENSG00000283154
ENSG00000231105;1;21293290;21299874;1;ECE1-AS1;ECE1;1;21217247;21345572;-1;ENSG00000117298
ENSG00000234497;1;74577430;74626098;1;ERICH3-AS1;ERICH3;1;74568117;74673792;-1;ENSG00000178965
ENSG00000250208;12;130144315;130162256;-1;FZD10-AS1;FZD10;12;130162459;130165740;1;ENSG00000111432
ENSG00000257167;12;98512973;98516422;-1;TMPO-AS1;TMPO;12;98515579;98550351;1;ENSG00000120802
ENSG00000257599;12;29389289;29487488;1;OVCH1-AS1;OVCH1;12;29412474;29497686;-1;ENSG00000187950
ENSG00000256262;12;109052349;109053984;-1;USP30-AS1;USP30;12;109023089;109088023;1;ENSG00000135093
ENSG00000099869;11;2140501;2148666;1;IGF2-AS;IGF2;11;2129112;2158391;-1;ENSG00000167244
ENSG00000246695;12;25936683;25959765;-1;RASSF8-AS1;RASSF8;12;25958232;26079892;1;ENSG00000123094
ENSG00000215039;12;6439001;6451568;-1;CD27-AS1;CD27;12;6444955;6451718;1;ENSG00000139193
ENSG00000257303;12;56300076;56317992;1;CNPY2-AS1;CNPY2;12;56309842;56316119;-1;ENSG00000257727
ENSG00000205885;12;7108052;7122524;1;C1RL-AS1;C1RL;12;7089587;7109238;-1;ENSG00000139178
ENSG00000256862;12;3871579;3910384;1;PARP11-AS1;PARP11;12;3791047;3873448;-1;ENSG00000111224
ENSG00000258056;12;55729094;55730857;1;CD63-AS1;CD63;12;55725323;55729707;-1;ENSG00000135404
ENSG00000238184;11;2328749;2377992;-1;CD81-AS1;CD81;11;2376177;2397397;1;ENSG00000110651
ENSG00000245614;12;31019434;31073847;-1;DDX11-AS1;DDX11;12;31073860;31104799;1;ENSG00000013573
ENSG00000247774;12;47205896;47216460;-1;PCED1B-AS1;PCED1B;12;47079603;47236662;1;ENSG00000179715
ENSG00000257605;12;53298655;53300364;-1;MYG1-AS1;MYG1;12;53299695;53307177;1;ENSG00000139637
ENSG00000255399;12;114408131;114412832;1;TBX5-AS1;TBX5;12;114353911;114408442;-1;ENSG00000089225
ENSG00000257913;12;48998367;49019241;1;DDN-AS1;DDN;12;48995149;48999375;-1;ENSG00000181418
ENSG00000257913;12;48998367;49019241;1;DDN-AS1;PRKAG1;12;49002274;49018807;-1;ENSG00000181929
ENSG00000255857;12;120201274;120213231;1;PXN-AS1;PXN;12;120210439;120265771;-1;ENSG00000089159
ENSG00000256092;12;123363868;123366113;1;SBNO1-AS1;SBNO1;12;123289109;123364847;-1;ENSG00000139697
ENSG00000234608;12;111839758;111842902;-1;MAPKAPK5-AS1;MAPKAPK5;12;111842228;111902222;1;ENSG00000089022
ENSG00000257935;12;113471981;113480636;1;LHX5-AS1;LHX5;12;113462033;113472280;-1;ENSG00000089116
ENSG00000247498;12;12927712;12984645;1;GPRC5D-AS1;GPRC5D;12;12940575;12952170;-1;ENSG00000111291
ENSG00000247498;12;12927712;12984645;1;GPRC5D-AS1;HEBP1;12;12974870;13000265;-1;ENSG00000013583
ENSG00000239608;3;128075810;128079056;1;RUVBL1-AS1;RUVBL1;3;128064778;128153914;-1;ENSG00000175792
ENSG00000264031;17;29560547;29707090;1;ABHD15-AS1;ABHD15;17;29560547;29567037;-1;ENSG00000168792
ENSG00000225602;1;11143898;11149537;1;MTOR-AS1;MTOR;1;11106535;11262551;-1;ENSG00000198793
ENSG00000249993;3;133429269;133455776;-1;BFSP2-AS1;BFSP2;3;133400056;133475222;1;ENSG00000170819
ENSG00000230046;2;32377631;32379599;-1;BIRC6-AS1;BIRC6;2;32357023;32618878;1;ENSG00000115760
ENSG00000255920;12;4247981;4276252;-1;CCND2-AS1;CCND2;12;4269771;4305353;1;ENSG00000118971
ENSG00000254860;11;8964502;8977527;1;TMEM9B-AS1;TMEM9B;11;8947202;8965011;-1;ENSG00000175348
ENSG00000256940;11;64245942;64248218;1;PPP1R14B-AS1;PPP1R14B;11;64244479;64246943;-1;ENSG00000173457
ENSG00000231334;2;54747103;54750473;-1;EML6-AS1;EML6;2;54723499;54972025;1;ENSG00000214595
ENSG00000182352;17;74584679;74594209;1;CD300LD-AS1;CD300LD;17;74579365;74592283;-1;ENSG00000204345
ENSG00000234614;1;151841877;151850385;1;C2CD4D-AS1;C2CD4D;1;151837818;151840557;-1;ENSG00000225556
ENSG00000234614;1;151841877;151850385;1;C2CD4D-AS1;THEM5;1;151847101;151853712;-1;ENSG00000196407
ENSG00000233002;17;15735023;15749192;-1;TBC1D26-AS1;TBC1D26;17;15732247;15746162;1;ENSG00000214946
ENSG00000238020;3;184095118;184105178;-1;HTR3E-AS1;HTR3E;3;184097064;184106995;1;ENSG00000186038
ENSG00000226330;1;204377850;204435846;1;PPP1R15B-AS1;PPP1R15B;1;204396492;204411887;-1;ENSG00000158615
ENSG00000226330;1;204377850;204435846;1;PPP1R15B-AS1;PIK3C2B;1;204422628;204494805;-1;ENSG00000133056
ENSG00000223882;3;184006338;184011419;1;ABCC5-AS1;ABCC5;3;183919934;184017939;-1;ENSG00000114770
ENSG00000240373;3;169978536;169985715;-1;SEC62-AS1;SEC62;3;169966635;169998373;1;ENSG00000008952
ENSG00000225578;3;196939877;196942534;1;NCBP2-AS1;NCBP2;3;196935402;196942594;-1;ENSG00000114503
ENSG00000206552;3;42934252;42936785;-1;KRBOX1-AS1;KRBOX1;3;42809483;42942792;1;ENSG00000240747
ENSG00000234617;3;43346923;43352152;-1;SNRK-AS1;SNRK;3;43286512;43424764;1;ENSG00000163788
ENSG00000233485;1;15326680;15343876;-1;FHAD1-AS1;FHAD1;1;15236521;15400283;1;ENSG00000142621
ENSG00000228140;1;15402979;15409433;-1;EFHD2-AS1;EFHD2;1;15409888;15430339;1;ENSG00000142634
ENSG00000228791;3;24494087;24681711;1;THRB-AS1;THRB;3;24117153;24495756;-1;ENSG00000151090
ENSG00000235079;1;71048855;71067184;1;ZRANB2-AS1;ZRANB2;1;71063291;71081289;-1;ENSG00000132485
ENSG00000281691;3;50099603;50100988;-1;RBM5-AS1;RBM5;3;50088919;50119021;1;ENSG00000003756
ENSG00000235016;3;50116022;50156085;-1;SEMA3F-AS1;SEMA3F;3;50155045;50189075;1;ENSG00000001617
ENSG00000229400;1;224717504;224730662;-1;CNIH3-AS1;CNIH3;1;224434660;224740554;1;ENSG00000143786
ENSG00000239445;3;98706236;98732757;-1;ST3GAL6-AS1;ST3GAL6;3;98732236;98821201;1;ENSG00000064225
ENSG00000225619;2;2319232;2327110;1;MYT1L-AS1;MYT1L;2;1789113;2331664;-1;ENSG00000186487
ENSG00000237298;2;178521183;178779963;1;TTN-AS1;TTN;2;178525989;178830802;-1;ENSG00000155657
ENSG00000285752;1;22028317;22052927;-1;CDC42-AS1;CDC42;1;22052627;22101360;1;ENSG00000070831
ENSG00000240057;3;113019468;113184377;1;NEPRO-AS1;NEPRO;3;113002444;113019861;-1;ENSG00000163608
ENSG00000246022;3;126180012;126210169;1;ALDH1L1-AS2;ALDH1L1;3;126103562;126197994;-1;ENSG00000144908
ENSG00000241684;3;64684909;65053439;1;ADAMTS9-AS2;ADAMTS9;3;64515654;64688000;-1;ENSG00000163638
ENSG00000225764;3;190120944;190150162;1;P3H2-AS1;P3H2;3;189956728;190122437;-1;ENSG00000090530
ENSG00000240137;3;150703486;150723005;1;ERICH6-AS1;ERICH6;3;150659885;150703971;-1;ENSG00000163645
ENSG00000236869;3;44556987;44685665;-1;ZKSCAN7-AS1;ZKSCAN7;3;44555193;44594173;1;ENSG00000196345
ENSG00000242242;3;110888384;111071553;-1;NECTIN3-AS1;NECTIN3;3;111070071;111275563;1;ENSG00000177707
ENSG00000227398;3;47164186;47246601;1;KIF9-AS1;KIF9;3;47227998;47283451;-1;ENSG00000088727
ENSG00000229619;3;152245262;152269565;-1;MBNL1-AS1;MBNL1;3;152243828;152465780;1;ENSG00000152601
ENSG00000223797;3;40313802;40453329;-1;ENTPD3-AS1;ENTPD3;3;40387184;40428744;1;ENSG00000168032
ENSG00000235257;3;37693655;37861802;-1;ITGA9-AS1;ITGA9;3;37452115;37823507;1;ENSG00000144668
ENSG00000230084;3;42601963;42654388;-1;ZBTB47-AS1;ZBTB47;3;42653697;42667580;1;ENSG00000114853
ENSG00000230084;3;42601963;42654388;-1;ZBTB47-AS1;NKTR;3;42600655;42648735;1;ENSG00000114857
ENSG00000233246;1;33350352;33363245;1;PHC2-AS1;PHC2;1;33323623;33431095;-1;ENSG00000134686
ENSG00000280739;3;40061110;40309698;-1;EIF1B-AS1;EIF1B;3;40309707;40312424;1;ENSG00000114784
ENSG00000225611;3;42770600;42773722;1;CCDC13-AS2;CCDC13;3;42705756;42773253;-1;ENSG00000244607
ENSG00000243926;3;156671859;156674446;-1;TIPARP-AS1;TIPARP;3;156673235;156706770;1;ENSG00000163659
ENSG00000232352;3;50266631;50267541;-1;SEMA3B-AS1;SEMA3B;3;50267558;50277546;1;ENSG00000012171
ENSG00000206573;3;9349689;9398579;-1;THUMPD3-AS1;THUMPD3;3;9362971;9386791;1;ENSG00000134077
ENSG00000239523;3;123585300;123644568;1;MYLK-AS1;MYLK;3;123610049;123884332;-1;ENSG00000065534
ENSG00000243069;3;154024401;154121347;-1;ARHGEF26-AS1;ARHGEF26;3;154121003;154257827;1;ENSG00000114790
ENSG00000232586;1;180949699;180954887;-1;KIAA1614-AS1;KIAA1614;1;180912897;180951614;1;ENSG00000135835
ENSG00000231770;3;194583991;194590260;1;TMEM44-AS1;TMEM44;3;194587673;194633689;-1;ENSG00000145014
ENSG00000223745;1;93262186;93346025;-1;CCDC18-AS1;CCDC18;1;93179919;93278730;1;ENSG00000122483
ENSG00000225733;3;14920347;14948424;-1;FGD5-AS1;FGD5;3;14810853;14934571;1;ENSG00000154783
ENSG00000225670;1;159194325;159207973;-1;CADM3-AS1;CADM3;1;159171609;159203313;1;ENSG00000162706
ENSG00000228213;3;173910498;173920796;-1;NLGN1-AS1;NLGN1;3;173396284;174294372;1;ENSG00000169760
ENSG00000230703;1;24066774;24083565;1;MYOM3-AS1;MYOM3;1;24056035;24112135;-1;ENSG00000142661
ENSG00000232298;1;24307556;24321901;-1;GRHL3-AS1;GRHL3;1;24199558;24364482;1;ENSG00000158055
ENSG00000205500;2;26984776;27014612;-1;MAPRE3-AS1;MAPRE3;2;26970637;27027219;1;ENSG00000084764
ENSG00000244502;3;13476982;13480053;-1;HDAC11-AS1;HDAC11;3;13479724;13506424;1;ENSG00000163517
ENSG00000231636;2;27049683;27050264;-1;AGBL5-AS1;AGBL5;2;27042364;27070622;1;ENSG00000084693
ENSG00000232832;3;198038321;198039234;-1;LMLN-AS1;LMLN;3;197960200;198043720;1;ENSG00000185621
ENSG00000228109;3;196999460;197004744;1;MELTF-AS1;MELTF;3;196980590;197029835;-1;ENSG00000163975
ENSG00000236107;2;165957188;166390771;1;SCN1A-AS1;SCN1A;2;165984641;166149214;-1;ENSG00000144285
ENSG00000236107;2;165957188;166390771;1;SCN1A-AS1;SCN9A;2;166195185;166376001;-1;ENSG00000169432
ENSG00000232093;1;155045191;155046118;-1;DCST1-AS1;DCST1;1;155033824;155050930;1;ENSG00000163357
ENSG00000234222;1;145926590;145959179;1;LIX1L-AS1;LIX1L;1;145933423;145958017;-1;ENSG00000271601
ENSG00000227375;3;197298252;197303755;1;DLG1-AS1;DLG1;3;197042560;197299330;-1;ENSG00000075711
ENSG00000226441;3;17042742;17044192;-1;PLCL2-AS1;PLCL2;3;16802651;17090604;1;ENSG00000154822
ENSG00000230114;1;49257411;49269285;1;AGBL4-AS1;AGBL4;1;48532854;50023954;-1;ENSG00000186094
ENSG00000273062;1;178724306;178726285;-1;RALGPS2-AS1;RALGPS2;1;178725165;178921842;1;ENSG00000116191
ENSG00000265148;17;58324472;58415766;1;TSPOAP1-AS1;TSPOAP1;17;58301228;58328795;-1;ENSG00000005379
ENSG00000265148;17;58324472;58415766;1;TSPOAP1-AS1;SUPT4H1;17;58345175;58353093;-1;ENSG00000213246
ENSG00000265148;17;58324472;58415766;1;TSPOAP1-AS1;RNF43;17;58353676;58417595;-1;ENSG00000108375
ENSG00000267280;17;61393455;61411555;-1;TBX2-AS1;TBX2;17;61399843;61409466;1;ENSG00000121068
ENSG00000236618;17;1516877;1518101;1;PITPNA-AS1;PITPNA;17;1517718;1562792;-1;ENSG00000174238
ENSG00000230408;2;200780495;200812170;-1;BZW1-AS1;BZW1;2;200810594;200827338;1;ENSG00000082153
ENSG00000234494;17;47897330;47941410;-1;SP2-AS1;SP2;17;47896150;47928957;1;ENSG00000167182
ENSG00000167920;17;40819106;40836270;1;KRT10-AS1;KRT10;17;40818117;40822614;-1;ENSG00000186395
ENSG00000265096;17;79018131;79027673;-1;C1QTNF1-AS1;C1QTNF1;17;79022814;79049788;1;ENSG00000173918
ENSG00000262061;17;331205;333488;1;RPH3AL-AS1;RPH3AL;17;212389;386254;-1;ENSG00000181031
ENSG00000264589;17;45799390;45895680;-1;MAPT-AS1;MAPT;17;45894527;46028334;1;ENSG00000186868
ENSG00000215067;17;6875232;7012530;-1;ALOX12-AS1;ALOX12;17;6996049;7010754;1;ENSG00000108839
ENSG00000225891;1;26462756;26468014;-1;DHDDS-AS1;DHDDS;1;26432282;26471306;1;ENSG00000117682
ENSG00000224505;17;45150400;45161538;-1;HEXIM2-AS1;HEXIM2;17;45160700;45170040;1;ENSG00000168517
ENSG00000237281;2;218326889;218357966;-1;CATIP-AS2;CATIP;2;218356857;218368099;1;ENSG00000158428
ENSG00000225062;2;218366665;218367835;-1;CATIP-AS1;CATIP;2;218356857;218368099;1;ENSG00000158428
ENSG00000235335;2;167814757;167941180;-1;B3GALT1-AS1;B3GALT1;2;167293001;167874045;1;ENSG00000172318
ENSG00000232192;1;245206444;245234501;-1;KIF26B-AS1;KIF26B;1;245154985;245709432;1;ENSG00000162849
ENSG00000262678;17;4986466;4987324;1;CAMTA2-AS1;CAMTA2;17;4967992;4987675;-1;ENSG00000108509
ENSG00000227495;17;5019214;5020093;-1;KIF1C-AS1;KIF1C;17;4997950;5028401;1;ENSG00000129250
ENSG00000234327;17;5111468;5115004;1;ZNF232-AS1;ZNF232;17;5105269;5123162;-1;ENSG00000167840
ENSG00000263069;17;80351828;80415168;-1;RNF213-AS1;RNF213;17;80260852;80398794;1;ENSG00000173821
ENSG00000267080;17;44175968;44186723;-1;ASB16-AS1;ASB16;17;44170447;44179084;1;ENSG00000161664
ENSG00000267394;17;44198537;44216565;1;ATXN7L3-AS1;ATXN7L3;17;44191805;44200113;-1;ENSG00000087152
ENSG00000214401;17;46193568;46197842;1;KANSL1-AS1;KANSL1;17;46029916;46225389;-1;ENSG00000120071
ENSG00000235092;2;8666636;8681864;-1;ID2-AS1;ID2;2;8678845;8684461;1;ENSG00000115738
ENSG00000229951;2;28384409;28394680;-1;FOSL2-AS1;FOSL2;2;28392448;28417317;1;ENSG00000075426
ENSG00000237883;2;73947322;73982164;-1;DGUOK-AS1;DGUOK;2;73926826;73958961;1;ENSG00000114956
ENSG00000224509;2;104936239;105038496;-1;MRPS9-AS2;MRPS9;2;105038069;105099960;1;ENSG00000135972
ENSG00000232973;2;38073447;38231651;1;CYP1B1-AS1;CYP1B1;2;38066973;38109902;-1;ENSG00000138061
ENSG00000233611;2;236167418;236294927;1;GBX2-AS1;GBX2;2;236165236;236168386;-1;ENSG00000168505
ENSG00000179818;2;69960104;70103220;-1;PCBP1-AS1;PCBP1;2;70087477;70089203;1;ENSG00000169564
ENSG00000235688;2;949257;951502;-1;SNTG2-AS1;SNTG2;2;950849;1367613;1;ENSG00000172554
ENSG00000228857;2;113831049;113891020;-1;ACTR3-AS1;ACTR3;2;113890063;113962596;1;ENSG00000115091
ENSG00000225953;2;199457697;199476935;1;SATB2-AS1;SATB2;2;199269500;199471266;-1;ENSG00000119042
ENSG00000236859;2;121649320;121728563;1;NIFK-AS1;NIFK;2;121726945;121736911;-1;ENSG00000155438
ENSG00000231908;2;208255214;208256181;1;IDH1-AS1;IDH1;2;208236229;208266074;-1;ENSG00000138413
ENSG00000233766;2;191846534;192044525;1;CAVIN2-AS1;CAVIN2;2;191834310;191847088;-1;ENSG00000168497
ENSG00000233766;2;191846534;192044525;1;CAVIN2-AS1;TMEFF2;2;191949043;192194933;-1;ENSG00000144339
ENSG00000222020;2;239401436;239402394;1;HDAC4-AS1;HDAC4;2;239048168;239401654;-1;ENSG00000068024
ENSG00000204685;2;96208389;96243353;1;STARD7-AS1;STARD7;2;96184859;96208827;-1;ENSG00000084090
ENSG00000224165;2;24971390;25039716;1;DNAJC27-AS1;DNAJC27;2;24943636;24972094;-1;ENSG00000115137
ENSG00000231621;2;197197936;197199276;1;ANKRD44-AS1;ANKRD44;2;196967017;197311173;-1;ENSG00000065413
ENSG00000227946;2;206084605;206086860;1;INO80D-AS1;INO80D;2;205993721;206086303;-1;ENSG00000114933
ENSG00000236502;2;44940153;44941916;-1;SIX3-AS1;SIX3;2;44941702;44946071;1;ENSG00000138083
ENSG00000224152;2;159615294;159618637;1;BAZ2B-AS1;BAZ2B;2;159318979;159616569;-1;ENSG00000123636
ENSG00000235026;2;115126622;115161384;-1;DPP10-AS1;DPP10;2;114442299;115845780;1;ENSG00000175497
ENSG00000229941;2;177653419;177723289;1;PDE11A-AS1;PDE11A;2;177623244;178108339;-1;ENSG00000128655
ENSG00000239322;2;70941817;70948610;-1;ATP6V1B1-AS1;ATP6V1B1;2;70935900;70965431;1;ENSG00000116039
ENSG00000227028;2;39786453;40255209;1;SLC8A1-AS1;SLC8A1;2;40097270;40611053;-1;ENSG00000183023
ENSG00000214184;2;108507515;108534196;-1;GCC2-AS1;GCC2;2;108449107;108509415;1;ENSG00000135968
ENSG00000228763;2;108676795;108678601;-1;LIMS1-AS1;LIMS1;2;108533671;108687246;1;ENSG00000169756
ENSG00000281207;1;41014590;41043890;1;SLFNL1-AS1;SLFNL1;1;41015589;41023237;-1;ENSG00000171790
ENSG00000235042;2;216385288;216412696;-1;SMARCAL1-AS1;SMARCAL1;2;216412414;216483053;1;ENSG00000138375
ENSG00000224536;1;201507241;201534784;1;CSRP1-AS1;CSRP1;1;201483530;201509456;-1;ENSG00000159176
ENSG00000231871;1;201688259;201829559;-1;IPO9-AS1;IPO9;1;201829149;201884291;1;ENSG00000198700
ENSG00000231890;2;135985124;136022593;1;DARS1-AS1;DARS1;2;135905881;135986100;-1;ENSG00000115866
ENSG00000229901;1;41375004;41375669;-1;FOXO6-AS1;FOXO6;1;41361922;41383590;1;ENSG00000204060
ENSG00000257702;2;74502552;74505091;1;LBX2-AS1;LBX2;2;74497517;74503316;-1;ENSG00000179528
ENSG00000177553;1;11777077;11779619;-1;C1orf167-AS1;C1orf167;1;11761787;11789585;1;ENSG00000215910
